Customer_ID,Age,Gender,Income_Category,Occupation,Region,Card_Type,Card_Age_Months,Credit_Limit,Account_Balance,Monthly_Income,Monthly_Spend,Yearly_Spend,Total_Purchases,Total_Transactions,Avg_Transactions_Per_Month,Offers_Redeemed,Offer_Utilization_Rate,Payment_Method,Monthly_Cash_Advance,Yearly_Cash_Advance,Revolving_Balance,Days_Since_Last_Transaction,Customer_Segment,Usage_Level,Cluster,Reward_Tier,Reward_Priority
CUST_00469,47,Other,Medium,Student,North,Platinum,117,5361.08,1268.75,24712.55,1411.28,19790.42,16935.4,22,106.73,15,0.447,Credit Card Payment,125.01,1431.69,1089.01,13,Moderate_Users,High,0,Gold,2
CUST_01442,57,Other,Low,Professional,Central,Silver,32,16340.28,3317.09,6254.4,1411.27,21644.53,16935.25,24,138.65,27,0.33,Wallet,109.64,1499.1,1751.68,9,Frequent_Users,Very High,0,Gold,2
CUST_03784,33,Female,Very High,Government Employee,North,Titanium,114,11524.09,2154.43,26244.69,1410.05,13089.84,16920.62,14,77.11,10,0.731,Credit Card Payment,38.86,497.8,675.55,33,Moderate_Users,High,0,Gold,2
CUST_00807,58,Male,High,Government Employee,Central,Platinum,47,14201.72,1875.39,25226.65,1409.59,13758.2,16915.09,33,102.04,9,0.639,Credit Card Payment,94.61,1136.75,1027.12,31,Moderate_Users,High,0,Gold,2
CUST_04650,63,Other,Low,Professional,East,Titanium,23,13324.22,824.39,16463.25,1409.46,13073.48,16913.56,28,54.93,19,0.462,Credit Card Payment,21.38,252.03,222.78,20,Moderate_Users,High,0,Gold,2
CUST_04752,52,Other,Very High,Salaried Employee,Metro,Gold,44,15806.31,1397.37,4650.02,1408.89,20859.37,16906.69,34,92.51,17,0.459,Bank Transfer,93.66,1242.28,204.95,30,Moderate_Users,High,0,Gold,2
CUST_04966,67,Male,Medium,Self-Employed,West,Silver,53,14712.29,728.04,23797.57,1408.61,10469.49,16903.38,27,81.75,18,0.488,UPI,51.99,629.58,491.02,27,Moderate_Users,High,0,Gold,2
CUST_05779,50,Female,Low,Retired,Central,Titanium,11,11517.86,1437.43,22002.62,1408.07,9104.82,16896.86,34,113.08,11,0.407,Wallet,59.43,761.08,545.67,12,Moderate_Users,High,0,Gold,2
CUST_03413,48,Male,High,Government Employee,East,Silver,58,15339.58,1189.35,6786.73,1407.85,19519.77,16894.2,15,111.98,11,0.329,UPI,20.03,268.06,836.55,25,Moderate_Users,High,0,Gold,2
CUST_01141,59,Male,Very High,Self-Employed,South,Gold,116,25084.38,2085.61,9810.19,1407.57,36760.35,16890.83,52,93.31,10,0.74,Auto Debit,110.17,1275.34,1801.7,6,Frequent_Users,Very High,0,Gold,2
CUST_06308,46,Female,Low,Self-Employed,West,Gold,42,10098.54,2145.33,4335.18,1407.53,17457.71,16890.38,30,67.19,6,0.53,Credit Card Payment,132.44,1550.51,472.08,22,Moderate_Users,High,0,Gold,2
CUST_05242,21,Other,High,Business Owner,East,Silver,14,9469.73,967.82,20524.67,1407.5,20845.55,16889.97,23,89.99,9,0.561,Wallet,110.91,1491.69,276.88,10,Moderate_Users,High,0,Gold,2
CUST_06250,28,Other,Medium,Salaried Employee,West,Silver,105,14089.49,462.87,14971.64,1406.85,12625.15,16882.15,24,76.12,11,0.329,Bank Transfer,147.49,1919.29,361.66,8,Moderate_Users,High,0,Gold,2
CUST_00537,60,Other,High,Salaried Employee,East,Platinum,23,15257.97,884.82,10679.44,1406.79,12576.66,16881.42,21,95.77,10,0.671,Credit Card Payment,10.84,137.53,490.12,34,Moderate_Users,High,0,Gold,2
CUST_01591,32,Female,Medium,Professional,West,Silver,74,7555.22,1261.12,23700.69,1405.89,16011.75,16870.64,21,48.31,19,0.17,Auto Debit,100.34,1245.96,530.28,16,Moderate_Users,High,0,Gold,2
CUST_05351,25,Other,Medium,Freelancer,Metro,Platinum,45,18797.72,1349.66,4593.38,1405.77,21510.28,16869.29,27,118.95,15,0.193,Credit Card Payment,205.31,2188.42,166.67,18,Frequent_Users,Very High,0,Gold,2
CUST_00040,30,Male,High,Business Owner,West,Gold,18,9581.63,1358.12,21168.0,1405.69,20800.71,16868.31,36,116.59,12,0.314,Auto Debit,187.16,2411.65,607.41,8,Frequent_Users,Very High,0,Gold,2
CUST_01009,24,Female,High,Salaried Employee,North,Gold,97,6629.96,533.21,14035.68,1405.34,9837.69,16864.04,18,69.34,12,0.185,Auto Debit,27.45,323.34,415.7,31,Moderate_Users,High,0,Gold,2
CUST_07769,23,Male,High,Business Owner,Metro,Silver,18,9381.68,1413.62,2205.91,1405.26,11300.36,16863.08,13,71.52,18,0.268,Credit Card Payment,31.72,342.39,667.36,34,Moderate_Users,High,0,Gold,2
CUST_04196,43,Male,Very High,Retired,Metro,Silver,92,5885.23,2002.86,21903.52,1405.15,14351.52,16861.75,15,110.01,17,0.619,Bank Transfer,117.31,1341.85,1145.38,8,Moderate_Users,High,0,Gold,2
CUST_01533,59,Other,Medium,Self-Employed,West,Titanium,10,5961.18,639.73,25919.29,1404.68,21400.45,16856.15,33,98.43,14,0.709,Credit Card Payment,136.48,1833.43,509.81,21,Moderate_Users,High,0,Gold,2
CUST_01791,29,Female,High,Retired,Central,Titanium,77,13396.66,910.48,21429.94,1404.33,17037.62,16851.93,25,46.94,7,0.677,Credit Card Payment,31.59,415.32,767.77,11,Moderate_Users,High,0,Gold,2
CUST_07223,63,Male,Medium,Salaried Employee,Central,Platinum,12,13133.24,2030.03,15309.51,1404.14,18793.29,16849.72,27,57.23,13,0.486,Credit Card Payment,36.26,478.03,360.93,21,Moderate_Users,High,0,Gold,2
CUST_06006,56,Other,High,Professional,West,Silver,112,6321.28,2095.28,13771.02,1403.98,11511.46,16847.77,29,90.49,16,0.479,Auto Debit,114.79,1221.29,1181.6,24,Moderate_Users,High,0,Gold,2
CUST_06074,57,Female,High,Salaried Employee,Metro,Titanium,53,9843.52,1496.26,26038.17,1403.9,21337.11,16846.86,14,102.65,9,0.205,UPI,69.76,774.13,306.0,29,Moderate_Users,High,0,Gold,2
CUST_02537,29,Female,Low,Retired,West,Titanium,27,9488.72,1971.89,26491.31,1403.87,9894.04,16846.46,14,78.52,6,0.28,Auto Debit,127.77,1529.67,241.25,9,Moderate_Users,High,0,Gold,2
CUST_07479,39,Other,Medium,Student,East,Gold,108,13670.83,1538.01,4154.28,1403.09,9023.93,16837.08,17,77.71,6,0.516,Credit Card Payment,123.92,1323.99,985.68,8,Moderate_Users,High,0,Gold,2
CUST_06783,25,Male,Very High,Professional,Metro,Gold,98,11980.46,1168.25,16944.89,1401.83,19642.32,16822.02,20,53.63,7,0.356,Wallet,54.27,715.75,256.15,15,Moderate_Users,High,0,Gold,2
CUST_05349,24,Other,Low,Retired,North,Silver,25,7536.64,702.87,23467.86,1401.52,17016.07,16818.26,18,90.71,15,0.218,UPI,79.9,931.9,559.87,22,Moderate_Users,High,0,Gold,2
CUST_01280,29,Male,Medium,Business Owner,West,Gold,67,8242.06,908.19,5668.8,1401.48,21408.45,16817.79,28,99.49,19,0.605,Auto Debit,104.47,1391.49,277.02,15,Moderate_Users,High,0,Gold,2
CUST_06165,26,Male,Very High,Business Owner,Central,Silver,13,13353.13,1385.37,25191.48,1401.41,20236.71,16816.88,18,48.37,8,0.172,Wallet,137.79,1763.52,663.06,33,Moderate_Users,High,0,Gold,2
CUST_03030,63,Female,High,Self-Employed,Central,Platinum,21,6037.04,636.56,7304.83,1400.58,10538.51,16806.96,31,59.38,15,0.699,Wallet,67.8,869.02,460.06,23,Moderate_Users,High,0,Gold,2
CUST_07795,25,Female,Medium,Business Owner,East,Titanium,58,5965.83,458.08,26107.9,1400.29,9683.52,16803.44,19,101.87,12,0.253,UPI,108.75,1298.74,402.7,14,Moderate_Users,High,0,Gold,2
CUST_07017,60,Male,Very High,Salaried Employee,North,Silver,8,12476.64,1528.83,22389.76,1400.2,18886.42,16802.42,32,51.95,15,0.446,Credit Card Payment,127.46,1436.2,1035.87,21,Moderate_Users,High,0,Gold,2
CUST_01414,51,Other,High,Self-Employed,South,Titanium,23,14017.79,2964.91,7355.11,1399.63,13983.86,16795.51,15,73.93,9,0.319,Auto Debit,492.27,5893.83,976.79,11,Cash_Advance_Users,Medium,0,Gold,2
CUST_03158,50,Male,Very High,Government Employee,East,Silver,57,8905.06,902.73,16104.92,1398.12,21257.92,16777.48,26,116.99,18,0.679,UPI,19.19,245.0,312.3,29,Moderate_Users,High,0,Gold,2
CUST_02040,42,Other,Medium,Business Owner,South,Silver,85,9147.56,907.42,16349.12,1398.07,13735.49,16776.83,15,65.27,8,0.475,Wallet,32.07,409.92,332.35,30,Moderate_Users,High,0,Gold,2
CUST_01540,41,Female,High,Government Employee,North,Titanium,104,5983.93,1606.99,17463.71,1397.93,19003.07,16775.16,14,63.78,7,0.512,Credit Card Payment,101.64,1058.32,618.19,32,Moderate_Users,High,0,Gold,2
CUST_06858,28,Female,Low,Professional,East,Gold,52,7612.93,785.64,11673.01,1397.69,11224.81,16772.31,27,55.44,15,0.527,Auto Debit,118.81,1348.07,561.69,23,Moderate_Users,High,0,Gold,2
CUST_00974,58,Male,High,Salaried Employee,South,Titanium,74,9837.45,1670.32,20455.18,1397.37,10490.42,16768.45,25,54.48,15,0.519,Bank Transfer,40.2,466.93,564.47,23,Moderate_Users,High,0,Gold,2
CUST_06779,58,Female,High,Business Owner,South,Platinum,81,15183.81,1952.91,20570.49,1395.44,11839.52,16745.27,18,94.71,6,0.689,Auto Debit,52.99,575.89,1436.02,34,Moderate_Users,High,0,Gold,2
CUST_03435,60,Male,Very High,Salaried Employee,Central,Silver,14,12794.89,1108.39,5496.08,1395.34,14553.87,16744.11,34,71.52,13,0.45,Bank Transfer,123.77,1381.26,850.68,18,Moderate_Users,High,0,Gold,2
CUST_06251,42,Female,Low,Business Owner,Central,Silver,85,5190.45,1902.9,17618.35,1393.74,15830.19,16724.88,34,55.24,10,0.311,Credit Card Payment,53.08,543.56,1218.78,25,Moderate_Users,High,0,Gold,2
CUST_07130,21,Other,Low,Retired,Metro,Platinum,42,15766.56,1534.12,16166.01,1393.6,21960.48,16723.2,24,40.69,9,0.61,Credit Card Payment,48.21,549.87,886.58,33,Moderate_Users,High,0,Gold,2
CUST_01352,40,Male,High,Freelancer,Central,Gold,101,10253.12,559.2,4489.83,1393.23,10023.19,16718.78,18,41.71,13,0.582,Wallet,96.75,1329.56,473.64,20,Moderate_Users,High,0,Gold,2
CUST_06815,56,Female,High,Freelancer,East,Platinum,78,8624.53,1605.54,8011.42,1392.98,10123.14,16715.73,17,57.09,6,0.615,Auto Debit,37.77,465.62,295.54,16,Moderate_Users,High,0,Gold,2
CUST_07998,28,Female,Low,Student,Central,Gold,27,11990.26,604.63,17621.98,1392.78,11759.98,16713.32,26,109.32,13,0.382,Bank Transfer,9.76,101.13,377.36,27,Moderate_Users,High,0,Gold,2
CUST_03053,50,Female,Low,Salaried Employee,Central,Platinum,76,14203.48,1449.25,25225.18,1392.42,13654.22,16709.08,28,83.3,18,0.081,Credit Card Payment,52.99,721.74,654.58,17,Moderate_Users,High,0,Gold,2
CUST_06147,21,Female,Very High,Student,West,Gold,88,6090.39,1236.51,26622.54,1392.29,17220.85,16707.52,30,62.6,13,0.282,Wallet,51.01,627.02,731.94,23,Moderate_Users,High,0,Gold,2
CUST_04184,54,Other,Low,Student,Central,Platinum,97,7845.18,1802.38,13792.03,1392.12,19271.35,16705.42,33,52.13,9,0.24,Credit Card Payment,121.47,1438.72,235.0,15,Moderate_Users,High,0,Gold,2
CUST_06662,47,Male,High,Freelancer,East,Platinum,35,11903.18,1237.59,25030.21,1391.92,12915.76,16703.1,31,49.07,19,0.26,Credit Card Payment,84.93,1066.66,1056.61,11,Moderate_Users,High,0,Gold,2
CUST_07299,23,Female,Low,Student,Central,Silver,92,9847.12,533.43,26108.3,1391.59,11312.35,16699.03,17,69.27,13,0.087,Bank Transfer,2.46,25.91,207.67,30,Moderate_Users,High,0,Gold,2
CUST_06158,32,Other,Low,Salaried Employee,East,Silver,48,8345.07,680.82,16848.4,1391.38,12803.69,16696.52,34,76.2,19,0.268,Credit Card Payment,120.24,1491.59,619.35,33,Moderate_Users,High,0,Gold,2
CUST_05568,63,Male,High,Retired,North,Titanium,41,11281.75,1491.86,5505.21,1391.22,12528.78,16694.66,28,91.88,15,0.348,UPI,63.94,696.01,337.66,15,Moderate_Users,High,0,Gold,2
CUST_00893,44,Female,Medium,Government Employee,Metro,Titanium,78,15799.99,1097.07,5861.84,1388.38,15371.68,16660.53,28,90.06,12,0.217,Auto Debit,143.55,1702.8,137.15,11,Moderate_Users,High,0,Gold,2
CUST_03686,68,Male,High,Freelancer,East,Titanium,86,12720.99,2015.06,27890.12,1388.14,19531.23,16657.66,17,96.83,11,0.723,Wallet,140.12,1867.61,411.32,9,Moderate_Users,High,0,Gold,2
CUST_04525,68,Male,High,Government Employee,Central,Titanium,115,10959.68,1492.67,20154.6,1387.84,9780.25,16654.09,16,69.81,16,0.364,Credit Card Payment,83.06,1134.74,672.54,14,Moderate_Users,High,0,Gold,2
CUST_00519,62,Other,High,Self-Employed,West,Platinum,53,13772.69,719.61,3558.84,1387.66,13402.36,16651.93,32,73.16,7,0.546,Bank Transfer,77.02,824.24,216.91,21,Moderate_Users,High,0,Gold,2
CUST_02577,54,Other,Very High,Government Employee,North,Platinum,67,6800.08,1391.57,6029.51,1387.35,14831.94,16648.22,14,93.14,9,0.165,UPI,106.47,1428.11,956.25,19,Moderate_Users,High,0,Gold,2
CUST_04819,43,Female,Medium,Government Employee,South,Titanium,40,14839.41,531.05,21360.92,1385.93,18743.92,16631.21,18,93.79,18,0.622,Credit Card Payment,21.16,253.08,205.39,22,Moderate_Users,High,0,Gold,2
CUST_01513,27,Male,Low,Salaried Employee,South,Titanium,89,7515.43,722.14,24331.04,1385.42,10002.07,16625.06,26,55.6,10,0.08,UPI,140.7,1679.25,255.62,30,Moderate_Users,High,0,Gold,2
CUST_05693,60,Other,Medium,Self-Employed,Metro,Platinum,16,14646.06,1163.78,17601.42,1385.1,17243.83,16621.18,14,58.27,8,0.087,UPI,89.69,966.5,844.7,12,Moderate_Users,High,0,Gold,2
CUST_01145,26,Male,Medium,Government Employee,Metro,Gold,49,8246.39,1081.99,10414.83,1384.96,12000.55,16619.55,25,91.98,16,0.696,Wallet,86.67,1111.88,474.69,21,Moderate_Users,High,0,Gold,2
CUST_01649,50,Female,High,Retired,East,Gold,15,13325.68,812.56,21274.25,1384.53,16540.63,16614.41,16,58.59,16,0.518,Bank Transfer,42.48,520.59,122.38,15,Moderate_Users,High,0,Gold,2
CUST_06559,55,Male,Very High,Salaried Employee,East,Titanium,85,5109.43,1926.8,15453.14,1383.49,13166.7,16601.84,26,90.41,8,0.437,Credit Card Payment,23.72,314.34,1657.83,19,Moderate_Users,High,0,Gold,2
CUST_02403,59,Other,Low,Business Owner,North,Titanium,40,8700.91,1699.13,16883.02,1382.9,12027.81,16594.85,21,52.35,10,0.224,UPI,47.73,628.84,1117.75,29,Moderate_Users,High,0,Gold,2
CUST_04131,41,Male,Low,Self-Employed,North,Titanium,102,11354.56,803.32,18561.27,1382.43,17684.03,16589.13,18,74.03,13,0.084,Auto Debit,134.21,1372.95,697.35,16,Moderate_Users,High,0,Gold,2
CUST_00085,53,Male,Very High,Salaried Employee,East,Titanium,107,11637.93,1619.37,4049.49,1381.44,15025.42,16577.27,14,83.39,13,0.428,Credit Card Payment,3.85,43.96,685.26,9,Moderate_Users,High,0,Gold,2
CUST_01281,41,Other,Medium,Freelancer,East,Titanium,119,14437.64,1455.78,14649.54,1380.61,21144.53,16567.34,19,63.25,17,0.32,Credit Card Payment,24.53,258.54,730.78,20,Moderate_Users,High,0,Gold,2
CUST_01094,55,Female,Low,Self-Employed,Central,Silver,97,6974.96,4729.41,16313.99,1379.67,14498.42,16556.08,15,67.02,2,0.242,UPI,1283.2,13804.19,2935.27,12,Cash_Advance_Users,Medium,0,Gold,2
CUST_03209,67,Female,Very High,Freelancer,Metro,Gold,27,15050.59,2187.37,11744.55,1379.52,15717.99,16554.25,17,110.07,11,0.616,Bank Transfer,32.06,388.1,960.66,26,Moderate_Users,High,0,Gold,2
CUST_05993,30,Male,Very High,Professional,North,Platinum,48,10985.61,1544.99,10491.1,1377.75,21018.5,16532.97,33,101.19,16,0.143,UPI,46.05,486.84,589.98,14,Moderate_Users,High,0,Gold,2
CUST_02259,35,Female,Medium,Salaried Employee,East,Gold,22,5946.89,2067.08,10728.67,1377.52,10723.18,16530.23,16,84.44,13,0.69,UPI,138.06,1869.82,1120.41,31,Moderate_Users,High,0,Gold,2
CUST_03635,45,Male,Very High,Professional,East,Titanium,87,7892.99,1968.49,10838.4,1377.4,10117.89,16528.83,15,50.03,18,0.238,Bank Transfer,55.93,759.85,688.13,14,Moderate_Users,High,0,Gold,2
CUST_05997,58,Female,High,Business Owner,North,Platinum,77,12962.33,640.4,27677.47,1376.86,21388.5,16522.37,24,68.57,19,0.423,Credit Card Payment,120.03,1540.24,334.9,12,Moderate_Users,High,0,Gold,2
CUST_01251,37,Other,Low,Salaried Employee,North,Titanium,68,15339.82,1404.21,5486.43,1376.82,21134.35,16521.88,25,103.35,14,0.279,Auto Debit,77.25,1065.28,1100.44,16,Moderate_Users,High,0,Gold,2
CUST_04869,47,Other,High,Professional,South,Titanium,71,7324.82,1314.05,20330.27,1376.81,18677.28,16521.67,31,48.25,16,0.724,Bank Transfer,85.51,875.57,864.9,26,Moderate_Users,High,0,Gold,2
CUST_07208,57,Female,High,Freelancer,South,Gold,8,5344.69,1853.81,29111.72,1376.71,9921.52,16520.54,23,98.95,18,0.116,Wallet,131.09,1595.65,1258.26,12,Moderate_Users,High,0,Gold,2
CUST_07651,67,Female,Medium,Retired,East,Titanium,62,9182.6,1976.42,23650.62,1376.67,9401.85,16520.02,23,41.63,12,0.423,Credit Card Payment,145.4,1692.89,400.18,9,Moderate_Users,High,0,Gold,2
CUST_00566,26,Female,Very High,Retired,East,Platinum,108,9911.23,1227.36,7674.39,1376.34,11443.85,16516.13,22,76.73,6,0.49,Auto Debit,1062.66,13736.23,359.56,13,Cash_Advance_Users,Medium,0,Gold,2
CUST_04418,48,Male,Low,Self-Employed,East,Silver,62,5597.33,659.79,4808.44,1375.78,20367.1,16509.31,31,119.18,14,0.347,Auto Debit,56.78,751.57,471.11,34,Moderate_Users,High,0,Gold,2
CUST_03677,54,Female,Low,Retired,Central,Titanium,19,5259.52,2151.79,25260.89,1375.55,19400.63,16506.54,24,64.52,9,0.127,Wallet,13.77,149.22,1976.13,18,Moderate_Users,High,0,Gold,2
CUST_07181,60,Other,Medium,Business Owner,Metro,Platinum,76,10983.07,1346.82,9140.33,1374.77,19613.59,16497.24,16,81.6,19,0.379,Credit Card Payment,116.53,1563.74,189.07,30,Moderate_Users,High,0,Gold,2
CUST_05931,23,Other,Very High,Retired,East,Gold,79,14152.62,4770.79,22278.8,1374.71,16244.36,16496.53,10,80.05,6,0.422,Bank Transfer,280.45,3330.84,2247.71,19,Cash_Advance_Users,Medium,0,Gold,2
CUST_04907,23,Other,Very High,Student,Metro,Gold,47,10271.39,2020.23,26959.42,1374.3,16399.2,16491.65,18,117.7,11,0.487,Auto Debit,118.43,1323.11,1256.04,14,Moderate_Users,High,0,Gold,2
CUST_07491,51,Female,Very High,Government Employee,South,Silver,109,7869.78,1670.79,17465.91,1373.76,20931.99,16485.12,25,45.05,9,0.49,UPI,33.64,457.11,990.76,21,Moderate_Users,High,0,Gold,2
CUST_05206,59,Male,High,Government Employee,West,Platinum,6,6991.12,1031.82,19000.04,1373.62,10032.64,16483.44,25,48.52,11,0.176,Auto Debit,70.33,729.29,566.39,30,Moderate_Users,High,0,Gold,2
CUST_02790,58,Other,Low,Salaried Employee,West,Silver,70,14846.13,1630.99,15607.72,1372.82,18358.25,16473.88,27,105.16,15,0.236,UPI,62.0,691.89,395.97,14,Moderate_Users,High,0,Gold,2
CUST_07126,63,Female,Medium,Business Owner,West,Platinum,36,14895.06,1474.86,28928.13,1372.23,14088.99,16466.76,27,63.18,14,0.108,Credit Card Payment,60.16,671.99,700.03,21,Moderate_Users,High,0,Gold,2
CUST_03601,23,Male,Medium,Retired,East,Titanium,30,7051.63,779.84,7343.94,1371.92,12823.75,16463.05,17,111.69,7,0.188,UPI,51.85,571.37,596.39,8,Moderate_Users,High,0,Gold,2
CUST_04125,49,Female,High,Student,West,Gold,60,8614.24,679.16,11288.91,1371.91,18021.81,16462.88,28,59.01,8,0.159,Credit Card Payment,33.64,440.87,581.6,15,Moderate_Users,High,0,Gold,2
CUST_06385,65,Other,Very High,Government Employee,Metro,Silver,69,14181.61,3752.1,24544.45,1371.79,11577.94,16461.52,12,70.09,9,0.695,UPI,350.67,3736.89,3270.89,14,Cash_Advance_Users,Medium,0,Gold,2
CUST_06651,32,Female,Very High,Salaried Employee,Central,Titanium,82,9290.57,1858.51,6845.5,1371.5,20355.29,16457.99,20,108.45,14,0.102,Credit Card Payment,85.9,1009.58,489.39,13,Moderate_Users,High,0,Gold,2
CUST_02928,47,Male,Low,Self-Employed,Metro,Titanium,65,5781.52,1963.21,8873.06,1371.47,21776.39,16457.67,30,107.65,11,0.481,Auto Debit,128.53,1529.57,472.78,15,Moderate_Users,High,0,Gold,2
CUST_02388,60,Other,Very High,Professional,Central,Gold,9,14722.07,1340.31,22497.86,1371.28,20237.33,16455.31,17,105.1,12,0.741,UPI,43.32,594.89,1146.66,8,Moderate_Users,High,0,Gold,2
CUST_01538,52,Other,Medium,Salaried Employee,East,Silver,17,15514.21,574.13,2704.45,1371.18,10328.64,16454.15,29,106.94,9,0.451,UPI,2.81,38.19,218.16,27,Moderate_Users,High,0,Gold,2
CUST_02722,67,Other,Low,Professional,Central,Platinum,63,14954.11,1477.01,4923.35,1371.14,20646.13,16453.65,16,53.11,17,0.598,Bank Transfer,55.3,757.8,1037.99,15,Moderate_Users,High,0,Gold,2
CUST_06717,69,Other,High,Salaried Employee,Central,Titanium,89,12048.26,1161.74,23811.23,1370.98,16510.03,16451.78,12,116.02,19,0.684,Wallet,12.36,154.36,606.83,23,Moderate_Users,High,0,Gold,2
CUST_03722,25,Male,High,Government Employee,West,Titanium,72,7352.04,1698.57,5205.64,1370.89,13622.75,16450.74,23,78.75,18,0.243,Credit Card Payment,127.2,1686.57,1150.27,26,Moderate_Users,High,0,Gold,2
CUST_07822,37,Male,Very High,Business Owner,North,Platinum,27,10364.71,1736.96,15066.2,1370.85,20448.06,16450.26,28,60.87,7,0.269,Bank Transfer,86.15,999.55,1301.66,22,Moderate_Users,High,0,Gold,2
CUST_00197,68,Other,Low,Government Employee,North,Platinum,56,16511.81,3490.52,2840.73,1370.72,9777.63,16448.65,21,51.79,7,0.372,Credit Card Payment,1843.1,24456.4,3131.94,24,Cash_Advance_Users,Medium,0,Gold,2
CUST_01471,51,Other,Low,Business Owner,North,Platinum,41,14399.86,1532.51,6165.52,1370.39,20977.43,16444.74,17,59.17,12,0.707,UPI,67.09,837.37,742.73,8,Moderate_Users,High,0,Gold,2
CUST_07137,47,Female,Medium,Self-Employed,Metro,Gold,32,12765.03,1995.55,20885.74,1370.36,11966.13,16444.34,21,100.63,15,0.402,Wallet,10.76,121.2,1357.73,21,Moderate_Users,High,0,Gold,2
CUST_00971,27,Female,Very High,Business Owner,Metro,Gold,55,14714.94,1431.84,8817.87,1370.09,20375.77,16441.11,21,88.12,18,0.327,Wallet,82.11,855.83,252.55,17,Moderate_Users,High,0,Gold,2
CUST_04580,21,Female,Very High,Business Owner,Metro,Titanium,117,10466.55,1590.99,19699.76,1369.87,21722.88,16438.42,33,95.28,12,0.665,Credit Card Payment,68.07,925.35,1457.03,13,Moderate_Users,High,0,Gold,2
CUST_02706,70,Male,Low,Salaried Employee,Central,Silver,42,14420.62,1628.8,27495.84,1369.74,21956.06,16436.93,30,94.15,10,0.329,Auto Debit,37.29,502.0,170.48,13,Moderate_Users,High,0,Gold,2
CUST_05221,66,Other,High,Self-Employed,Central,Platinum,98,13388.96,1212.97,17937.92,1369.7,9531.17,16436.4,25,85.78,6,0.083,Bank Transfer,52.81,637.48,661.28,26,Moderate_Users,High,0,Gold,2
CUST_05821,57,Male,Very High,Student,South,Titanium,79,15840.2,2190.45,16143.88,1369.6,13821.42,16435.24,28,93.75,15,0.513,Bank Transfer,106.95,1152.91,897.08,14,Moderate_Users,High,0,Gold,2
CUST_07922,35,Male,Very High,Self-Employed,South,Gold,58,12049.99,1688.65,15922.25,1368.63,15236.23,16423.56,15,62.71,18,0.477,Bank Transfer,95.06,1132.68,981.73,18,Moderate_Users,High,0,Gold,2
CUST_07136,52,Male,High,Professional,North,Silver,15,7366.45,604.72,28972.39,1368.51,17978.55,16422.14,19,71.53,10,0.1,Bank Transfer,11.15,119.74,394.3,30,Moderate_Users,High,0,Gold,2
CUST_00037,56,Other,Medium,Business Owner,North,Titanium,88,8711.92,2024.38,12605.63,1368.31,12176.59,16419.73,24,66.43,14,0.239,Wallet,22.93,254.18,478.93,18,Moderate_Users,High,0,Gold,2
CUST_02446,51,Other,Low,Professional,Central,Titanium,28,13379.4,609.48,14667.92,1368.19,17587.95,16418.29,34,50.63,11,0.72,Wallet,108.47,1166.97,290.71,12,Moderate_Users,High,0,Gold,2
CUST_01499,43,Male,Low,Business Owner,Central,Gold,70,7657.49,1718.5,19264.16,1368.1,18703.27,16417.17,34,60.23,19,0.08,Auto Debit,33.92,348.26,783.05,30,Moderate_Users,High,0,Gold,2
CUST_05197,34,Male,Very High,Business Owner,West,Gold,46,5333.23,1210.74,24214.99,1367.01,13808.0,16404.09,18,53.83,13,0.341,Auto Debit,81.77,921.84,356.82,21,Moderate_Users,High,0,Gold,2
CUST_01869,31,Female,Medium,Professional,South,Gold,75,5491.64,1844.55,18361.18,1365.64,20532.95,16387.64,29,40.67,10,0.352,UPI,80.1,999.41,1630.64,23,Moderate_Users,High,0,Gold,2
CUST_02416,32,Female,Low,Student,South,Gold,66,6212.62,498.47,25123.68,1364.75,11177.76,16376.98,33,92.25,11,0.308,Auto Debit,107.96,1325.83,273.51,30,Moderate_Users,High,0,Gold,2
CUST_06551,68,Female,Medium,Government Employee,West,Titanium,103,7347.16,1184.94,25961.87,1364.4,15994.01,16372.74,12,67.36,11,0.661,UPI,58.93,710.58,178.96,30,Moderate_Users,High,0,Gold,2
CUST_01527,26,Male,Medium,Retired,South,Platinum,45,7393.73,835.0,18568.37,1364.26,14287.9,16371.11,27,74.98,18,0.214,UPI,9.21,117.25,278.88,26,Moderate_Users,High,0,Gold,2
CUST_04032,35,Other,Low,Salaried Employee,South,Silver,75,10162.05,922.77,10946.63,1363.99,14729.19,16367.9,24,84.94,15,0.267,Wallet,95.75,1311.03,723.15,24,Moderate_Users,High,0,Gold,2
CUST_06870,60,Other,Low,Business Owner,Metro,Gold,83,15935.26,1498.82,27246.09,1363.94,13998.97,16367.33,14,79.04,19,0.409,Auto Debit,131.34,1340.59,759.48,15,Moderate_Users,High,0,Gold,2
CUST_06057,27,Male,Medium,Government Employee,West,Platinum,61,14345.44,756.83,12606.52,1363.92,19259.12,16367.08,23,63.77,12,0.256,Wallet,21.34,233.83,662.13,30,Moderate_Users,High,0,Gold,2
CUST_04263,38,Other,High,Business Owner,North,Platinum,35,5541.35,953.64,18618.94,1363.81,15027.07,16365.78,25,42.0,19,0.339,UPI,79.75,952.32,368.69,18,Moderate_Users,High,0,Gold,2
CUST_00428,53,Other,Medium,Student,North,Platinum,21,14689.7,1860.06,23603.95,1362.76,12845.7,16353.15,27,112.15,11,0.397,Credit Card Payment,95.78,994.42,1650.5,34,Moderate_Users,High,0,Gold,2
